# x y z radius
228.7685000000056 60.84999999962747 0.0 5.240564618
168.31630000006407 60.95399999991059 0.385797086 1.300532902
50.1543000000529 62.131999999750406 1.303284354 4.624501075
-29.643500000005588 62.38899999996647 1.255843559 1.847009014
-220.6139999999432 62.43599999975413 2.738719964 4.457201622
-11.903999999980442 63.01399999996647 1.961635747 0.586524488
219.09600000001956 63.13899999996647 0.947974507 0.414737717
211.01069999998435 63.98899999959394 0.554195916 2.418301388
220.59600000001956 64.03899999987334 0.801793263 0.293260092
179.58620000001974 64.10299999965355 1.351148679 3.153988564
76.28150000004098 64.52599999960512 1.902027183 2.556600451
-48.228999999933876 43.463999999687076 0.463916492 0.338630009
128.93599999998696 43.958999999798834 0.838320508 0.378599963
208.8200000000652 45.54299999959767 0.391111114 1.693149598
146.295999999973 46.592999999877065 0.116372179 1.057371729
-5.355299999937415 36.924999999813735 0.222086484 6.163160049
-223.2151999999769 39.84599999990314 0.598771596 5.684046621
39.6304999999702 39.58499999996275 0.0 4.918885337
102.8418000000529 39.764999999664724 0.679768737 3.842368759
9.57530000002589 41.760999999940395 0.0 5.031249441
58.852799999993294 40.94799999985844 0.0 3.908940411
137.2001000000164 41.90999999968335 0.0 4.994074779
202.29469999996945 41.868999999947846 0.383726993 2.981097696
-85.64099999994505 43.070999999996275 0.0 4.773963847
-133.96039999998175 43.14099999982864 1.744327137 5.362237751
143.59920000005513 42.56499999994412 0.0 1.632814463
-55.3460999999661 44.01599999982864 0.0 4.788952551
151.47530000004917 44.316999999806285 0.163704851 1.823578198
164.9322000000393 44.78599999984726 0.0 2.010504017
79.15810000000056 46.60399999981746 0.0 5.085090804
-46.994899999932386 47.875 0.61962274 0.561554573
-155.7707999999402 48.5749999997206 0.52724516 3.270017149
108.87080000003334 48.66699999989942 1.463735711 3.96356248
190.8316000000341 49.519999999552965 0.0 2.141683818
227.06000000005588 50.16299999970943 0.220683123 0.84657472
